Quantity,Name,Scryfall ID
2,Lava Axe,c3dab325-8f4f-4288-9f3f-960e52b4335b
2,Lazotep Behemoth,b4be6f22-e9e8-462a-956b-e1c78bbadacc
1,Leafkin Druid,9dc9111f-1ca6-4953-9f1e-cca55fa8c569
2,Leapfrog,0eefa088-cc53-41a4-b5ad-88483915cd8f
1,Leaping Ambush,2785f716-274c-495c-b4e3-71a72e22f856
1,Leaves from the Vine,b18995c2-efe3-46ca-8204-e2dc0e42f6e3
1,Ledev Guardian,cbeb4ae3-2a7a-44e1-923b-20c772fd1b8b
1,Legion's Judgment,032f6c5a-8d88-4a55-a54b-28df42d801e1
1,"Legolas, Master Archer",c9ddc39b-9bc9-4106-86aa-a086b5f5c301
1,Lembas,3b46aacf-b31a-4380-9e4b-82795fbaba3b
1,Leonin Lightbringer,96ae13df-670e-49a0-99b0-baf908ac9eb4
1,Leonin Skyhunter,218e0009-5f11-4348-97b8-4bc7b41f80b8
1,Leonin Vanguard,17b25850-f1bd-4410-beec-603b2a77f264
1,Lightfoot Technique,baac1a41-d44d-4184-9147-b4233e73de65
1,Lightning Angel,384cf91c-6cea-4279-b66d-d81b5791d411
2,Lightning Helix,4101e3fe-b0e7-4f0f-b9ac-9b61a4d628b3
1,Lightning Strike,5787b0e0-9469-4a6d-8b81-c992628e28c0
1,Lightshield Parry,dcf6a0e7-1fd4-425f-b634-c93236daea35
2,Lightwheel Enhancements,9ab169c1-4e25-4a5d-8961-4f06298c3781
1,Line Cutter,0d07ddf4-e86f-406e-a31b-47aede5a97c6
2,Lithobraking,5a22024c-2c0f-4487-98d1-ee89cf3dba89
1,Littjara Kinseekers,c119f836-0707-49e2-b6d4-25f849d054a4
1,Living Conundrum,97fb11c7-7b7f-4bdb-a022-53e28ebadecc
3,Living Lore,15b137fb-3f90-4a44-a225-cff5ca153190
1,Llanowar Elves,6a0b230b-d391-4998-a3f7-7b158a0ec2cd
1,Llanowar Greenwidow,81f90e4d-f60f-4175-830f-c2ce04c5a945
1,Loading Zone,0d2c95bd-79af-4a23-b265-62cc0b164e3e
3,Loaming Shaman,f5226787-e2c0-4ce2-903c-6c0797420f99
1,Locthwain Gargoyle,02551bee-335c-4bf7-b38e-67dd71d1d567
1,Locust Spray,54b3a547-6f74-4cb4-ad98-7e1b75f1a120
2,Lodestone Needle // Guidestone Compass,dedd7a22-92e2-41fd-aa80-944c69653a5e
2,"Long Feng, Grand Secretariat",a3eb92fe-bc59-4472-9028-f368bd015609
1,"Long Feng, Grand Secretariat",a3eb92fe-bc59-4472-9028-f368bd015609
2,"Longshot, Rebel Bowman",b36efbe2-3798-43e5-8640-f003c77440a1
4,Looming Spires,b88177a2-de41-417d-a8f1-07edf005b453
1,Lord Windgrace,a135d779-d223-4274-8d7f-d7b12842d93b
1,Lorehold Apprentice,048157c6-4626-4881-ba19-deddd13622dc
1,Lost Days,db8e88e3-0931-403f-90e7-3c22c0b61dac
1,Lost Days,db8e88e3-0931-403f-90e7-3c22c0b61dac
1,Lost Days,db8e88e3-0931-403f-90e7-3c22c0b61dac
1,Lost in Space,6d9d7979-97af-4c85-86f5-1b3704f74e8b
1,Lost in the Maze,6308dc62-d945-4761-aa4c-ef8e9271e901
1,Lost in the Spirit World,88745474-d8e7-407e-80df-02541ad1ab0b
1,Lost to Legend,c4e40481-aeaa-4b3d-a020-e9b6d7c11992
2,Love Song of Night and Day,1096cb83-a192-406a-9b95-d7cbb1a0df84
1,Loxodon Convert,00c050c3-4f50-4bb6-8477-6737887ca10d
1,Loxodon Eavesdropper,bbbf8c3a-6c74-42fd-bb8d-61e3f0a77848
1,Loxodon Sergeant,c57f873b-5fb2-4638-b66c-f6d1aec156ba
1,Loxodon Surveyor,cd1cecb1-6776-4495-be56-b7dde65453f1
1,"Ludevic, Necrogenius // Olag, Ludevic's Hubris",38f63648-ef60-43b1-be2a-638185ef266d
1,Lull,3d24540d-28e6-4e49-acd4-216b1ef27e7f
1,Luminous Bonds,9db10390-725e-40f5-885b-a433e7b46f52
1,Luminous Rebuke,621839e1-2756-4cdc-a25c-5f76ea98dd87
1,Lurking Deadeye,43925a8d-dd02-4907-929e-c015d678bb49
1,Lurking Lizards,58b5b49c-ddd6-4d1b-9b61-6e02d8fc55ad
2,Luxknight Breacher,c1236731-0d33-4705-8077-3cf58acf9a39
1,Maalfeld Twins,c166df8f-9508-427a-8ec7-bc8541b6ed88
1,Macabre Reconstruction,abb6184c-e3d0-4275-b25b-95e4a64b26f3
1,Macetail Hystrodon,c750f7d7-25b8-433f-b3a8-0d842b99276f
1,"Madame Web, Clairvoyant",a16ca3fc-3cdf-4333-93e0-524afafe367b
1,Maestros Theater,d4087ba6-8227-4ec3-a989-0833ad6c8788
1,Magmatic Galleon,4471a833-11b9-4146-a9c0-84a6896c94d8
1,Magmatic Galleon,4471a833-11b9-4146-a9c0-84a6896c94d8
2,Magmaw,08c571fe-54ef-4234-98c3-5d4a7b07e7d2
2,Magnetic Snuffler,c5f9a827-b41d-4628-95e1-6546a8140c61
1,Magnifying Glass,c606a71f-8fb0-486b-955f-727ebf436946
1,Magnifying Glass,c606a71f-8fb0-486b-955f-727ebf436946
2,Magnigoth Sentry,5624e610-c4c0-4103-a32b-0f1264030a7a
2,Mahamoti Djinn,855de173-6bec-457b-828e-28678b7d396e
1,"Mai, Jaded Edge",732e6bc9-0798-4c00-aea0-5ef4298b45f5
1,"Mai, Jaded Edge",732e6bc9-0798-4c00-aea0-5ef4298b45f5
1,Majestic Heliopterus,637741c4-5420-4a54-839e-4fd454d93172
2,Make Your Move,7368f861-3288-4645-90a7-ca35d6da3721
1,Malamet Battle Glyph,2259f959-ca97-4df9-8d50-0532090fb967
1,Malamet Brawler,47d2fb65-cc3d-4664-bee0-8cf1cba5d8fa
3,Malamet Brawler,47d2fb65-cc3d-4664-bee0-8cf1cba5d8fa
1,Malamet Scythe,df6776a4-cc01-46a3-90df-04e1e3ba513c
1,Malamet Veteran,4b9b16b3-1cbd-4b63-85b2-e4053dfc1e93
2,Malamet War Scribe,b92a6ba0-cea0-4084-92f1-2bd60ea25fb0
1,Malicious Eclipse,2796fffa-8cbf-4ec9-91a8-7b6f39fd50ec
1,Mana Geode,17315a12-a7f8-45ba-ac3b-a62c789e75d0
2,Manaplasm,439d3e7e-7c4f-4e1e-a95d-7ef44972d515
1,Mandible Justiciar,544a707d-4090-4a74-91aa-60fbd8a4ae96
1,Man-o'-War,a1ef40d5-c287-4229-8059-3505d9f251ca
1,Many Partings,29267b6b-e0d9-4514-8932-16bf8e6db3bb
1,Maraleaf Rider,1b2b198d-493c-4d6c-bfb6-e842728522f6
2,Marauding Brinefang,78328899-7996-4cfd-bf00-d2a0d0ff3ef8
1,Marauding Sphinx,34071884-c5b6-42c0-9eb3-9f32910c29d8
1,Marble Diamond,0930f71c-c3c8-4bdd-8468-6a61349cc8ca
2,March from the Black Gate,e57815d4-b21f-4ceb-a3f1-73cff5f0e612
2,Market Gnome,36dafcd6-ce4e-4a27-bd8c-fa1a3bffc99e
1,Mark of the Vampire,150090cc-27ac-4d18-b6e6-3ddaa40c822e
1,Marshals' Pathcruiser,8f920f83-6380-4e4f-be68-6bf9df3110d8
1,Martyr of Ashes,600a2cd2-166a-4fd8-838d-e513534b7cb0
1,Masked Admirers,b8cc3361-046c-4908-8b8d-a0502bfc173a
1,Masked Meower,6aa0dc1f-6c83-4ac9-b4f2-428e0e0bbf88
1,Mask of Immolation,be2f4165-f87f-454b-b955-e4477c864e95
1,Massive Raid,8b16fbd8-fb62-4f75-92b3-a6295d95b327
2,Master Pakku,91e30df5-63f7-4281-8d64-8d522d663652
1,Master Pakku,91e30df5-63f7-4281-8d64-8d522d663652
1,Master Piandao,3e4a042c-f2a6-45e7-9444-acd1ca838b87
1,Master's Guidance,98319aec-f95b-4343-beb9-7804551369f3
1,Master's Guide-Mural // Master's Manufactory,f7a41343-7cdb-49aa-a9d1-7460195355d8
1,Master Skald,6b269e27-8e17-4bf2-b28a-a83ecc7d22c0
1,"Mauhúr, Uruk-hai Captain",65e9a757-7ed4-4cc0-bb6f-a59fa69b32a5
1,Meat Locker // Drowned Diner,b3c773f0-9e65-48de-a362-a9a943198693
1,Mechan Assembler,3fd46726-095e-4eb2-a804-eeeb988eee1d
1,Mechanical Glider,9deda16b-ce26-4228-9bc2-28b7358d3f7c
1,Mechan Navigator,a1fe1d39-42c8-41d0-8bf0-46973e4b07d4
2,Mechanozoa,0cb8d8ce-329a-4a97-b3d8-796703ebcb37
1,Mechan Shieldmate,745b2119-4d9f-431f-89b9-10ad48b6dc47
1,Meddling Youths,d7d1e216-a150-4f57-bd1c-8c8c86023c6d
1,Meditation Pools,cc078fc6-4470-473f-9e24-d2c470e09141
2,Meltstrider's Gear,d75629cb-91e2-46fa-9c80-6feb29e1ceb8
1,Meltstrider's Gear,d75629cb-91e2-46fa-9c80-6feb29e1ceb8
1,Meltstrider's Resolve,53c08af4-b975-4d9d-baba-73e6727f2778
1,Memorial Team Leader,3ddc240a-62df-4773-98d7-48a9adaf1846
1,Memorial Vault,a14ecd13-325a-4555-b1dd-d0d0d0826031
1,Mental Agony,4f8a1d51-aa7f-41fd-b97d-56bc48221615
1,Mental Modulation,0f2d12fc-38a0-42e6-9caa-7c18bfcf0011
2,Mephitic Draught,adcae196-dbcc-44d5-b700-c57b0b646483
1,Merchant of Many Hats,752ffa24-93b6-4b33-bf10-7222357ac472
2,Merchant of Many Hats,752ffa24-93b6-4b33-bf10-7222357ac472
1,Merchant of Many Hats,752ffa24-93b6-4b33-bf10-7222357ac472
1,Merchant of Many Hats,752ffa24-93b6-4b33-bf10-7222357ac472
1,Mercurial Transformation,adcbe115-5482-4e5a-95bb-8ccbb01d3547
3,Merfolk Cave-Diver,6e0fe81c-b8ef-49ff-8743-f03d0220cb9e
1,Meriadoc Brandybuck,ff7cea33-4d46-450a-a54e-b8d70910eee8
1,Meriadoc Brandybuck,885a3277-ef10-4dcf-ac63-eb8971cd627c
1,Mesmerizing Dose,dac28e27-78aa-48b1-96fa-edca1fbcfb77
2,Messenger Hawk,6a2946c0-0a40-4cdb-92c8-af2bafecca09
1,Messenger Hawk,6a2946c0-0a40-4cdb-92c8-af2bafecca09
1,Meteor Sword,68b1c746-a4b8-4a45-9f0e-3962f0ae40e3
1,Metropolis Sprite,fce74849-2e08-4d08-b387-4693f1b9f653
1,Miasma Demon,6d167c00-75ff-4301-855a-8319b89e3689
1,Might Beyond Reason,5a274689-82f1-488a-baf8-cd8ef3477b72
2,Might of the Ancestors,54f82c95-8bc1-4df9-9120-86ffc059c7dd
1,Might of the Masses,9900f47d-e1ec-411d-92f3-aed8e01ee535
1,Mighty Leap,b4c55b3a-0cca-4b4f-9915-61847b8f1455
1,Migrating Ketradon,a9ba2219-8184-4141-8708-845cb0957299
1,Mild-Mannered Librarian,5389663a-fe25-41b9-8c92-1f4d7721ffc2
1,Miles Morales // Ultimate Spider-Man,9f8b4d9b-208a-4673-a617-5e3edd069c33
1,Miming Slime,6b4b68fa-6b82-470a-a2ca-10aba024c914
1,Mind Games,4da50979-1f5d-48d1-9406-dfc785273c04
1,Mindless Automaton,49e81c3a-663d-414f-9a4f-95c0e55b1aa1
1,Mind Spiral,7e24fe6a-607b-49b8-9fca-cecb1e40de7f
1,Mindstatic,55d3fad5-a12a-4b41-9c7b-c1af5e0b5ca8
1,Miner's Bane,c52d48ac-1685-4061-9907-31248ae38cc9
1,Miner's Guidewing,9048cd9d-df3f-4705-a5f4-e5b09760c631
2,Mineshaft Spider,b75a3639-a917-4700-a093-14a4cda78d9f
1,Minotaur Abomination,9dca75a1-443d-4f8e-b12b-2aada3a8e3e4
1,Mire Triton,a070b7af-7c85-4129-81ca-e2ec0540085e
2,Mirkwood Bats,15f035df-784a-4dc8-b7f5-77139a4e6e99
1,Mirkwood Spider,ad961ba1-c74f-4a44-87fe-b30e2b63e378
2,Mirran Spy,50e576ad-3e03-424c-8857-88ec8898a92e
1,Mischievous Mystic,20d89cec-528b-4b2a-87db-e11ce0000622
3,Mischievous Pup,7214d984-6400-44d7-bde6-57d96b606e78
1,Mishra's Factory,6e9fec20-a52c-42c0-9928-c572d9e1b21f
1,Mistford River Turtle,0c78c386-c64b-4fab-a718-f18b46360e20
1,Mistway Spy,e8578839-046f-4afd-a0e7-4737ded9e6eb
1,Misty Palms Oasis,7cc29ddb-8f44-4493-985d-2fac35f9f34d
2,Mite Overseer,a55a5edb-edf3-4f6c-90b8-1780b1e73997
1,Mob Lookout,e0e3b660-d391-454b-ba57-bff4ddcf27b7
1,Moderation,c41b3d7a-f8e1-46b8-a689-6125dcd9cb17
1,Mogis's Favor,de6bf7fb-11ca-4878-8072-cebaa763a549
1,Molten Collapse,ecda9470-7150-48bf-8fbf-1cb0cc80d2e1
1,Molten Collapse,2487d124-210b-4808-888c-cd0a78aebd90
1,"Molten Man, Inferno Incarnate",f469d621-25d0-4d8e-909f-47dac0b9c5b0
1,Moment of Craving,3627f9fb-b828-49cd-887d-e2ab3ef43dfb
1,Moment of Triumph,911deea0-38d2-41d9-a2ae-fb8eb45b2c23
1,"Momo, Friendly Flier",c472ef84-a632-4ad7-853c-60588a7a4b12
1,"Momo, Friendly Flier",a7b91b5f-815c-4bdc-97e4-dc7bc8ed29c0
1,"Momo, Friendly Flier",c472ef84-a632-4ad7-853c-60588a7a4b12
1,"Momo, Playful Pet",9350bf4a-fa12-4867-b31f-1f1394d99571
1,"Momo, Playful Pet",9350bf4a-fa12-4867-b31f-1f1394d99571
1,"Momo, Rambunctious Rascal",1ce491a2-bb43-48fc-acc7-273bc7f418d5
1,Mongoose Lizard,7d40b9cb-82ef-44c5-8d3c-c8bb4ce9891c
2,Mongoose Lizard,7d40b9cb-82ef-44c5-8d3c-c8bb4ce9891c
1,Mongoose Lizard,7d40b9cb-82ef-44c5-8d3c-c8bb4ce9891c
1,Monk Gyatso,e27ed185-eb2b-42dd-b48e-3c8d4456268b
1,Moonlit Strider,04fe00af-1634-45bd-bf1b-42997c4c3359
1,Moonsnare Specialist,f5e2fdd4-b953-4e9a-b511-52199a34214e
1,Morgue Burst,7b3c2909-87ab-4027-9b56-58a2abae3fa3
1,Morgul-Knife Wound,5ae08177-48ee-4404-834d-d3cd7482ae81
1,Mortal's Resolve,131a96b4-393d-4e8e-9b6a-f15f3804febb
2,Mortician Beetle,978f2a31-1c89-43cb-92f2-195026c9311a
1,Mortuary Mire,058f30e5-64a9-4d6b-b7a6-0fd95d460cae
1,Moss Kami,a437cde4-c40b-40a3-bc19-e461c98186dc
5,Mountain,ea96ecc4-72f3-46a4-8900-6a7c5a83d4df
1,Mountain,ea96ecc4-72f3-46a4-8900-6a7c5a83d4df
1,Mountain,ea96ecc4-72f3-46a4-8900-6a7c5a83d4df
2,Mountain,c44f81ca-f72f-445c-8901-3a894a2a47f9
2,Mountain,c44f81ca-f72f-445c-8901-3a894a2a47f9
30,Mountain,c44f81ca-f72f-445c-8901-3a894a2a47f9
1,Mugging,0cce62f3-4a04-4f03-aafe-ccb18eda60c1
1,Mukotai Ambusher,357594c7-a9a6-468d-b262-e5f7d5e35f54
1,Muraganda Raceway,5041ae16-29ff-4ad5-8a37-4736e9409294
1,Murder,4c98fcd3-8273-459f-857d-d0a34a1d285a
1,Murderous Cut,b2dadff2-883f-4134-a881-be145cdcbd84
1,Murk Strider,130849ba-3893-490d-bfb0-51c76e53cf62
1,Muse Drake,c5df7a96-6548-41c0-85a6-e0c4566e0fe6
1,Museum Nightwatch,37860682-4973-4a0f-a43a-3056037bd2dc
1,Myr Custodian,56bfdd21-4d46-4ec2-ba25-f16b6993f1a8
1,Myr Custodian,56bfdd21-4d46-4ec2-ba25-f16b6993f1a8
1,Myriad Landscape,b9242da7-aa73-4b02-aebb-910cadf94fbf
1,Myr Sire,11ba43d1-e879-40e0-b49c-e009deb7e3aa
1,Mysterio's Phantasm,79aa0a78-80a2-44be-8a79-92bcba9c040f
2,Mystic Archaeologist,c069ff32-6759-48a2-8674-4f729c91dcd0
2,Mystic Genesis,56b93af3-f7b9-4b66-8a66-366134ebb896
1,Mystifying Maze,2520c11e-5751-493e-bdae-defe2e05e448
1,Nanoform Sentinel,3eeae8c3-7939-4c79-92f0-fbdb9c1b71d3
1,Nantuko Cultivator,c6e02dbb-4cbb-469a-a377-c856625f956f
1,Narset's Rebuke,5098bd73-d51c-4db4-bf06-fd4854089d37
1,Natural Reclamation,70c4fc42-e5c6-438b-a4b7-1f77e818597f
1,Natural State,fdd4bdd5-1673-4f22-b593-41df8ce95a97
2,Natural Unity,5e633e76-ea92-46e5-a0c1-7930109c7712
1,Nature's Chant,9a17cbf6-3f38-4bc6-8448-881e19cffe06
1,Necrobite,a0955932-8ca9-4896-882c-2969fe7c7818
1,Needle Specter,21af9e72-fbaf-460a-a2eb-a09b925ebd9a
1,Neighborhood Guardian,0438d482-b74c-4d5e-a2bc-7063c1ae73fa
1,New Horizons,86b3923c-c35c-4eb2-9dd3-b15c13778ecf
1,News Helicopter,15717af0-30cd-4417-947a-c27cca06d93a
1,"Nicanzil, Current Conductor",5e6f4aba-3500-4fb7-ab78-02f63c03778a
2,Nightmares and Daydreams,1c2e1d6d-e7c3-4dd4-b8e1-cd89c28afa3a
1,Night Market Aeronaut,2637f860-01dd-4559-97b3-71c2e7cdbca4
2,Nimble Mongoose,8a6374ad-71be-422e-bd76-4f08fbf43048
1,Nimble Thopterist,47717312-f6c6-4e86-ba6a-a30698962430
1,Nimraiser Paladin,a99fe9a8-d9e7-4286-81a1-adfb753e4741
1,Nine-Fingers Keene,5480ac0a-883a-4f73-8e7c-56d64be410a3
1,Nishoba Brawler,2ef6cb5f-0ab3-4652-9b39-c2cbf6d693d5
1,No Escape,bc9888a1-6f35-4802-b8fb-902017736d4a
1,Norn's Wellspring,eeebc0ab-89fb-47d5-a20f-8f1fe5e3c149
2,Northern Air Temple,06b7675e-e665-49cb-a8d9-7092a654d464
1,North Pole Gates,bcf7b9da-d35d-4338-b4d9-83e47dc058ee
2,Novice Inspector,0ad38866-fc5f-4f62-89c1-afc0f50765aa
3,Novijen Sages,3f75658e-43de-4091-acf6-5d6d571f9e99
1,Numbing Dose,8f28a0f4-43e1-46df-8b6a-d588c5cceb88
2,Nurturing Bristleback,081d5c9e-71da-4454-ae4e-c76cb7790d20
1,Nutrient Block,a26064bb-c568-4ed6-86db-3aab69b050db
2,"Nyla, Shirshu Sleuth",e4760b87-b109-496a-98d1-353f67c265b8
1,Nyxborn Courser,0fd32240-c003-4e18-adf1-e2e992c702b1
1,Oakenform,d1ca08a0-c58d-4c13-bf63-0401d89839b4
1,Oath of Chandra,f570b0cb-2f38-422d-89d6-22c85e085328
1,Oblivion Strike,24e30acf-b30f-4bb3-b80e-dc7e9559da51
1,Ob Nixilis's Cruelty,94db72a8-57f7-4f17-9f09-cae90ef50304
2,Observant Alseid,e1410d10-476a-4ed2-ae44-75383ed0e359
1,Obsessive Pursuit,e837e29c-d241-43c8-8f45-05056e082b60
1,Obsessive Pursuit,e837e29c-d241-43c8-8f45-05056e082b60
2,Octopus Form,ce96a826-53a0-4029-bf34-46779d133b13
1,Oculus,673bebb4-9c82-40ca-8552-b9030e961005
2,Odric's Outrider,9016f837-cc19-43f1-adb9-96bdd3195407
2,Offer Immortality,6d5802ed-507d-4a52-90e3-d989cd61961b
2,Ogre Sentry,bb6e7b24-9430-4ac9-bd62-1770b8749090
1,Oliphaunt,fa65958a-f601-472e-a9b6-42650b97fa44
1,Oltec Archaeologists,57c21561-2213-4524-89a6-30a305843e5a
1,Oltec Cloud Guard,02d68a38-2e0b-401b-b67d-a55e2af5b18d
1,Omashu City,c21e413b-96ed-4ded-b567-f1647074ce5f
1,Omenport Vigilante,7ecd8b6f-b9aa-466a-909c-3209beef8244
1,Ominous Asylum,4329f94a-9110-4f07-b4a6-f1ccae97ccc9
1,Onakke Ogre,76e42d07-57d9-4de4-8d41-eb42dd1573ed
1,One-Clown Band,b96e3f29-bb0d-49d0-9649-19c3c9b9f40d
2,On the Job,70a5571e-02cb-4aa4-926d-d04f5ab04f29
1,Ooze Patrol,101d22c6-830d-4908-9003-6b206f694eba
1,Opaline Unicorn,160d39b0-76c5-4218-97e5-5903f781dafc
1,Opal Lake Gatekeepers,f43ac38f-5cd0-46cf-8623-d82cb8fb719b
1,Opt,58d26b54-0093-4e90-a2b1-b57c64340f9c
6,Orazca Puzzle-Door,27acf726-52f5-493d-8678-c12485f67747
1,Orazca Relic,fd9e5b05-11b5-46fc-a1c8-484f41a0cee6
1,Orbital Plunge,2dc7cc17-5319-4694-99c6-8c56a0b40a44
2,Orchard Spirit,1bd3077a-0446-4cf4-9a32-366b4c4085a3
1,Order of Leitbur,1373dea4-3565-4612-8505-ab8fba3ddb67
3,Oreplate Pangolin,90209957-95db-4b59-979a-316d14ef876c
1,Ore-Rich Stalactite // Cosmium Catalyst,c5f2f5e5-e408-4db1-87c3-b667f21ad509
1,Oreskos Swiftclaw,0ea1dfb4-1983-41f7-956c-f2a1d1489b54
1,Orgg,e8961e50-dc20-40f9-86ca-968ba28ad0cc
1,Origin of Metalbending,25749f9a-260d-4bdc-bd28-429c12faa4a5
2,Origin of Metalbending,25749f9a-260d-4bdc-bd28-429c12faa4a5
1,Origin of the Hidden Ones,14da80cd-d0b8-4094-bfe7-28811d655f8b
1,Orim's Thunder,5f86bba5-e203-4a86-a415-ce748f6d1f6f
1,Ornithopter,305078a5-ac18-4721-bba2-3434eba5b1cf
1,Orzhov Guildgate,f7046b5e-622f-4ae8-9ddd-709ccd61000e
1,Orzhov Locket,52f5b969-2f5a-4f9d-9301-2cbfbc7d76e0
1,Oscorp Research Team,a800ffb4-0c48-41eb-b221-cf1d855131d9
1,Ossification,0da03224-c1af-438f-96c2-b0e41e1070b7
1,Ostrich-Horse,5ca3fd45-9301-44ef-afc0-4d7999d66d36
2,Ostrich-Horse,5ca3fd45-9301-44ef-afc0-4d7999d66d36
3,Oteclan Landmark // Oteclan Levitator,099a1d1c-72ba-468e-9385-8f93e1fce001
1,Otter-Penguin,480b6279-bb34-4b3f-a639-868b52af92b9
1,Otter-Penguin,480b6279-bb34-4b3f-a639-868b52af92b9
1,Outland Boar,135912b3-978b-4a9b-8758-7b138b190232
3,Out of Air,c263db55-fcac-4b49-b626-7c8092accfcd
1,Overgrown Zealot,96d68d29-499a-4864-be18-bd98fda0d173
1,Over the Edge,23dddddb-5409-4c28-bf32-e6473f2cc620
1,Overwhelming Victory,498b0bff-28f2-458f-844b-13814cfa8b14
1,"Oviya, Automech Artisan",ee5f504c-33fc-4a91-b69b-8ef555987c79
1,Owlbear,30e8a00f-8131-470d-8072-4c23b812281a
1,Oxidda Daredevil,4b0bde7b-dc2d-45d2-b124-69b4b51ef3d9
2,Pacifism,73d4f469-ff5c-4122-a254-2a4a2b1b7bf7
1,Pacifism,839160d2-44a3-4566-be9d-558d043beac8
1,Pack Mastiff,39934090-36a6-4183-9176-97ea932d2685
1,Pactdoll Terror,70226354-47b7-4f9d-a5a8-559d17f07720
1,Pain Magnification,844801e4-cf37-4f20-9149-b58a57b9276e
1,Painter's Studio // Defaced Gallery,e96901eb-5b57-43f4-a7b1-ae3b809bc36e
1,Palace Guard,51e73c28-bf82-413e-bec2-adbb52fa6993
3,Panicked Altisaur,ad371c97-a266-4a88-9d28-2e889a37ba00
2,Pardic Dragon,fd618eb1-0013-461c-873e-a66377fa284a
1,Passenger Ferry,2495f477-b88c-4938-a86a-f72c3c861188
2,Pathfinding Axejaw,9f619075-ca5d-4e09-bd84-31e6b61eaa7e
1,Path of Ancestry,5410dbe8-006d-4267-92f1-b9bd7b1069e3
1,Path of Ancestry,b8504812-fcf5-47d3-977d-1d9a11231fd0
1,Path to Redemption,f936d64a-0db4-49c1-8a57-6d99e012a555
2,Path to Redemption,f936d64a-0db4-49c1-8a57-6d99e012a555
1,Peregrin Took,fbbdd288-83ec-4be9-b55f-17771fd5ecc4
1,Peregrin Took,f5baee8d-88e7-4468-94a9-66ca8e2caf15
2,Perigee Beckoner,f3666a08-d449-496f-969a-bf21d4afbd77
1,Perilous Myr,5a15c8ef-04ad-4aab-a7f1-c7a90c10eb50
1,Perilous Snare,47f7e468-2196-4960-a612-37ab326e2a17
1,Perilous Voyage,c9f6623e-2784-4bc9-9d8c-3eee9c78c350
1,Persuasive Interrogators,6c134956-ba18-415e-b101-c1254415ea04
1,Pestilent Souleater,a069cc07-55eb-4ddb-a548-cbf463d078d3
1,Pestilent Syphoner,947a1e44-3485-4e24-a34d-6c318584743c
3,Petrify,bbc5f28f-6361-455f-ac82-260a70e59316
1,Phantom Warrior,7ff1dfcd-fa5b-4f7c-8369-b502711b382f
1,Pharika's Disciple,f0b3d8f7-6a41-49ba-b111-d34a345394c0
1,Pharika's Libation,0307bb5c-0a46-4f6b-b6d5-58cf31987bb5
1,Phyrexian Arena,26bfb2b4-8dc2-4632-a393-d3477f6c3c40
2,Phyrexian Digester,f9112062-1a1b-462b-85d3-821ea91778b8
1,Phyrexian Grimoire,2fcf5b8a-563b-48d7-a874-e9c226192320
1,Phyrexian Hulk,a761426e-2138-438e-8f3b-024486165260
2,Phyrexian Ingester,6fcefb3c-2581-4dfa-96c5-36a17d762526
1,Phyrexian Rager,1db97152-afd5-4190-8bf1-1276b0fcf005
1,Phyrexian Rager,a9861fb3-6722-43b8-bf0a-af6dd166e59d
1,Phyrexian Vivisector,65617a8f-4bd8-4edb-b5ec-e20b4482390b
1,Phyrexian Warhorse,f42167ef-7858-4c66-b1bc-41c3288a8ee8
1,Pick Your Poison,f58cfb23-4d99-4133-bf4b-d7e7c7d17cea
1,Pilgrim's Eye,48bfc25b-f73c-431c-b173-adcd65c5d491
1,Pillardrop Rescuer,0884666e-8f9b-44b1-a1e3-c1c8941e2152
1,Pillar Launch,f177e9cc-0c41-417d-9215-5ff23a1a0657
2,Pillar Launch,f177e9cc-0c41-417d-9215-5ff23a1a0657
1,Pinnacle Kill-Ship,bf784de8-5ae2-4c07-92bb-a5b7f593b773
1,Pinnacle of Rage,b26ff2fa-82de-4831-9341-a446abf9ed03
1,Pippin's Bravery,08dc9616-83e5-451f-aaa8-d0c81802fa13
1,Piracy Charm,9cb19ac2-edf9-4f9a-b9ba-2a33ba96a4d8
1,Pirate Hat,9d11e3d4-769d-47aa-8d3a-ce1ac60b68b8
2,Pirate Peddlers,5c998994-6c3b-4f34-9b31-babba2b17266
2,Pirate Peddlers,5c998994-6c3b-4f34-9b31-babba2b17266
2,Pirate's Cutlass,d9d20aef-d35b-4353-a241-e6cfa9730975
1,Pit Automaton,c72527ef-ac05-44c8-8c76-10532ce3da6e
1,Pith Driller,28e960c6-6da0-4679-87eb-55bac890e0c6
1,Pit of Offerings,bc7d3957-b483-4a1f-a244-293c90032f5e
4,Plains,8a880169-41ca-4507-83fd-306a489d31ce
1,Plains,5e8b581b-5177-4cea-8021-42f4d21583ad
3,Plains,b5453630-bfff-4403-a9a9-49f1534e1d42
1,Plains,8a880169-41ca-4507-83fd-306a489d31ce
1,Plains,8a880169-41ca-4507-83fd-306a489d31ce
2,Plains,4ff9fbf5-de6f-4ef9-a6ab-56da4b341b77
2,Plains,572eab93-7b1d-434b-ba92-844248e472d0
2,Plains,4069fb4a-8ee1-41ef-ab93-39a8cc58e0e5
4,Plains,4069fb4a-8ee1-41ef-ab93-39a8cc58e0e5
24,Plains,4069fb4a-8ee1-41ef-ab93-39a8cc58e0e5
1,Planar Disruption,8ee69a1f-aeed-4eb4-8987-fa720fc99715
2,Plasma Bolt,a1a1834b-76c2-4496-b8c5-18b69ab34c4c
1,Platypus-Bear,7ebf742a-3995-4b22-9dc7-b05f57889683
